target,ids,date,flag,user,text,text_processed
0,2066333820,Sun Jun 07 10:19:20 PDT 2009,NO_QUERY,kingyan,Where in Singapore do they sell Dujour? ,"['singapor', 'sell', 'dujour']"
0,2196442252,Tue Jun 16 12:28:43 PDT 2009,NO_QUERY,Guidedtouch,"#iranelection The &quot;yellow Press&quot; is alive and well in the 21st century, how quickly we forget the USS Maine ","['iranelect', 'quot', 'yellow', 'press', 'quot', 'aliv', 'well', 'st', 'centuri', 'quickli', 'forget', 'us', 'main']"
0,2188737291,Mon Jun 15 22:27:48 PDT 2009,NO_QUERY,BRohan77,haven't been on all day  went to bed late last night!,"['day', 'went', 'bed', 'late', 'last', 'night']"
4,2065977302,Sun Jun 07 09:39:23 PDT 2009,NO_QUERY,curlydena,"where's all the rain we were supposed to have today? not complaining tho, it's lovely &amp; bright. very happy making ","['rain', 'suppos', 'today', 'complain', 'tho', 'love', 'amp', 'bright', 'veri', 'happi', 'make']"
4,1793637123,Thu May 14 03:27:13 PDT 2009,NO_QUERY,fellowcreative,"@claire_stokoe thank you, it only took me two minutes, thankfully the style of envirowise.gov.uk was already there for the taking ","['clair', 'stoko', 'thank', 'onli', 'took', 'two', 'thank', 'style', 'wa', 'alreadi']"
0,1833427286,Sun May 17 23:15:06 PDT 2009,NO_QUERY,maddot13,ps: i think twitter sucks if you dont have free unlimited texts. ,"['p', 'think', 'twitter', 'suck', 'dont', 'free', 'unlimit', 'text']"
4,2179221942,Mon Jun 15 08:48:42 PDT 2009,NO_QUERY,Nicksmylovebug,"@xDorkyStacy Ha! THAT SOUNDS SO WRONG STACY! lmao  i love you. and when I take one, I'll think of you too. haha, and on youtube. ","['xdorkystaci', 'sound', 'wrong', 'staci', 'lmao', 'love', 'think', 'haha', 'youtub']"
4,2015638557,Wed Jun 03 05:10:09 PDT 2009,NO_QUERY,NTyrer,@gwyn007 @waz7710    no no really its ok! u try em out and then u can see which works and doesnt  by that time its to late,"['gwyn', 'waz', 'realli', 'ok', 'see', 'work', 'doesnt', 'time', 'late']"
0,2265795968,Sun Jun 21 07:19:34 PDT 2009,NO_QUERY,andreabee,Who else misses Parade the day incredibly much.. ,"['miss', 'parad', 'day', 'incred']"
0,2016886128,Wed Jun 03 07:31:07 PDT 2009,NO_QUERY,Breedlo,I was caller number one. ,"['wa', 'caller', 'number']"
0,2000557470,Mon Jun 01 22:23:18 PDT 2009,NO_QUERY,allison6071,@StewartWade ditto!! Goodnight &amp; rest well!! Go play the lottery! I bought a ticket when I was n FL last week but no luck! ,"['stewartwad', 'ditto', 'goodnight', 'amp', 'rest', 'well', 'go', 'play', 'lotteri', 'bought', 'ticket', 'wa', 'fl', 'last', 'week', 'luck']"
4,2001101986,Mon Jun 01 23:50:48 PDT 2009,NO_QUERY,BiscuitKing,"Mornin every1! Hope all is well I'm your worlds. I'm not sure why I'm at work at 7:45 this mornin, but I guess Its not all bad ","['mornin', 'everi', 'hope', 'well', 'world', 'sure', 'whi', 'work', 'mornin', 'guess', 'bad']"
0,2016398576,Wed Jun 03 06:42:31 PDT 2009,NO_QUERY,brumplum,should be going out but wants to stay put to participate in @RichardWiseman experiment - might have to do it by txt. (no photo part) ,"['go', 'stay', 'put', 'particip', 'richardwiseman', 'experi', 'might', 'txt', 'photo', 'part']"
4,1563492058,Sun Apr 19 23:02:39 PDT 2009,NO_QUERY,loucan,"If you can take criticism and blame without resentment, YOU'RE PROBABLY THE FAMILY DOG  see... http://jijr.com/hitZ cheers, Lou-ann","['critic', 'blame', 'without', 'resent', 'probabl', 'famili', 'cheer', 'lou', 'ann']"
0,1695535298,Mon May 04 06:22:24 PDT 2009,NO_QUERY,Lisa107b,"@TeeMonster Sorry, I know I'm late responding (15hrs  timezone troubles) but I think you would need to load Audacity to your compy","['teemonst', 'sorri', 'know', 'late', 'respond', 'hr', 'timezon', 'troubl', 'think', 'would', 'need', 'load', 'audac', 'compi']"
0,2001149512,Mon Jun 01 23:59:30 PDT 2009,NO_QUERY,RichardLloyd18,History exam today and dreading it ,"['histori', 'exam', 'today', 'dread']"
0,2200859251,Tue Jun 16 19:28:23 PDT 2009,NO_QUERY,SquarahFaggins,After seeing mr. benningfield tonight it really made me start to miss my vand family like hXc  i love you band geeks! &lt;3,"['see', 'mr', 'benningfield', 'tonight', 'realli', 'made', 'start', 'miss', 'vand', 'famili', 'like', 'hxc', 'love', 'band', 'geek', 'lt']"
4,2063152024,Sun Jun 07 01:33:35 PDT 2009,NO_QUERY,Jamie_Cheroske,Just downloaded a new Twitter app for my phone. So much better already. ,"['download', 'new', 'twitter', 'app', 'phone', 'much', 'better', 'alreadi']"
0,2065655022,Sun Jun 07 09:02:01 PDT 2009,NO_QUERY,daniel_myers,I seem to be making a habbit out of not falling asleep until very late ,"['seem', 'make', 'habbit', 'fall', 'asleep', 'veri', 'late']"
0,2032533305,Thu Jun 04 11:23:45 PDT 2009,NO_QUERY,gelcock,There was a steady stream at my polling station mostly old folks surely they wouldn't vote for the fascists ... Are people that stupid? ,"['wa', 'steadi', 'stream', 'poll', 'station', 'mostli', 'old', 'folk', 'sure', 'vote', 'fascist', 'peopl', 'stupid']"
0,2259778018,Sat Jun 20 18:08:50 PDT 2009,NO_QUERY,alecialisten4,Missionaries had passport problems. Still havn't arrived  ya'll pray!,"['missionari', 'passport', 'problem', 'still', 'havn', 'arriv', 'pray']"
4,1685261398,Sat May 02 23:39:51 PDT 2009,NO_QUERY,shannonstone,had a very good night ,"['veri', 'good', 'night']"
4,1982364144,Sun May 31 11:03:41 PDT 2009,NO_QUERY,jacobjoel,"Enjoying the morning just hanging out with Juliet in Victoria. She doesn't know it yet, but I'm taking her to see Il Divo tonight  #fb","['enjoy', 'morn', 'hang', 'juliet', 'victoria', 'know', 'yet', 'see', 'divo', 'tonight', 'fb']"
4,1686166902,Sun May 03 04:06:50 PDT 2009,NO_QUERY,MikeAbundo,Off to the Miss Bikini Philippines pageant. Thanks to @veggiecircle for the ticket! ,"['miss', 'bikini', 'philippin', 'pageant', 'thank', 'veggiecircl', 'ticket']"
4,2064325843,Sun Jun 07 05:56:58 PDT 2009,NO_QUERY,daily_ADAM_show,i'm going global .. ,"['go', 'global']"
0,2057377299,Sat Jun 06 12:53:31 PDT 2009,NO_QUERY,Luu_gon,They are gone .. ,['gone']
4,1881317764,Fri May 22 04:18:16 PDT 2009,NO_QUERY,FranHearn,Friends with scott again ,"['friend', 'scott']"
4,1964523546,Fri May 29 14:22:19 PDT 2009,NO_QUERY,deniserostro,I think that my lovely brother @ScottyHolloway should take me and his lovely sister @Ho11y to Old Town for some dinn dinn &amp; margaritas ,"['think', 'love', 'brother', 'scottyholloway', 'hi', 'love', 'sister', 'old', 'town', 'dinn', 'dinn', 'amp', 'margarita']"
4,2030755309,Thu Jun 04 08:50:08 PDT 2009,NO_QUERY,Ocalawriter,Roast in the cooker and cakes in the oven soon.  Good morning!  Hope everyone is well today ,"['roast', 'cooker', 'cake', 'oven', 'soon', 'good', 'morn', 'hope', 'everyon', 'well', 'today']"
0,2245483186,Fri Jun 19 16:11:47 PDT 2009,NO_QUERY,Pesandy,Wooo I picked my sister and I miss the empty house. ,"['wooo', 'pick', 'sister', 'miss', 'empti', 'hous']"
0,1553986924,Sat Apr 18 15:45:29 PDT 2009,NO_QUERY,bryanarmada,@aleahhh season is almost done with babe ,"['aleahhh', 'season', 'almost', 'done', 'babe']"
0,2062190059,Sat Jun 06 22:33:37 PDT 2009,NO_QUERY,Duh_Kirsten,off to work    byeee xox,"['work', 'byeee', 'xox']"
0,1974851944,Sat May 30 13:57:15 PDT 2009,NO_QUERY,Samantha_Mayy,@alexandramusic Diversity won! damnn i wanted flawless to win ,"['alexandramus', 'diver', 'damnn', 'flawless', 'win']"
0,2249964736,Fri Jun 19 23:23:39 PDT 2009,NO_QUERY,BlackPurple4evr,printin stuff for my aunt. dont ask y its so late. i forgot 2 do it earlier. ,"['printin', 'stuff', 'aunt', 'dont', 'ask', 'late', 'forgot', 'earlier']"
0,1685358696,Sun May 03 00:03:03 PDT 2009,NO_QUERY,jaziiandbrytt, can some one pleease tell me how to work out the total surface area of a square pyramid? ,"['pleeas', 'tell', 'work', 'total', 'surfac', 'area', 'squar', 'pyramid']"
4,2187816677,Mon Jun 15 20:51:04 PDT 2009,NO_QUERY,mizzoo76,@DENISE_RICHARDS love your hair  dont ever cut ur locks ,"['denis', 'richard', 'love', 'hair', 'dont', 'ever', 'cut', 'ur', 'lock']"
4,1970220574,Sat May 30 02:57:26 PDT 2009,NO_QUERY,MandyPandy32,@okse *Phew* Hate to think you and Colin had fallen out! Glad he's smiling for you. Hip Hip Hip Hooray!! ,"['ok', 'phew', 'hate', 'think', 'colin', 'fallen', 'glad', 'smile', 'hip', 'hip', 'hip', 'hooray']"
4,1992312941,Mon Jun 01 08:32:57 PDT 2009,NO_QUERY,R_Boogie,@Dee_Dee_3 high low ,"['dee', 'dee', 'high', 'low']"
4,2182529698,Mon Jun 15 13:17:33 PDT 2009,NO_QUERY,Chocolatedonout,"And the motivation came!  yay! Not finished yet, but well on my way!  Gonna go finish it. xx","['motiv', 'came', 'yay', 'finish', 'yet', 'well', 'way', 'gon', 'go', 'finish', 'xx']"
0,1881736609,Fri May 22 05:26:16 PDT 2009,NO_QUERY,laineybogs,Still cant get Jonas Bros tickets..dreading facing my niece later on ( I can see the tantrum now). Hope they put on another gig in Dublin ,"['still', 'cant', 'get', 'bro', 'niec', 'later', 'see', 'tantrum', 'hope', 'put', 'anoth', 'gig', 'dublin']"
0,1961760410,Fri May 29 10:00:12 PDT 2009,NO_QUERY,Sabrinagoh,"I though the clothes of AW0910 Collection from +9 designers will be there, together with the visual arts, but it is not ","['though', 'cloth', 'aw', 'collect', 'design', 'togeth', 'visual', 'art']"
4,2070618502,Sun Jun 07 18:00:54 PDT 2009,NO_QUERY,lostfoundpets,On schedule now to soft launch tomorrow evening - already have first customer - lost cat ,"['schedul', 'soft', 'launch', 'tomorrow', 'even', 'alreadi', 'first', 'custom', 'lost']"
4,2002583293,Tue Jun 02 04:37:35 PDT 2009,NO_QUERY,QuelynnInc,&quot;Thank You [Lord] for reminding me to see myself the way You see me!&quot; ,"['quot', 'thank', 'lord', 'remind', 'see', 'way', 'see', 'quot']"
4,2065072801,Sun Jun 07 07:50:01 PDT 2009,NO_QUERY,Emoly_,@CharlieeSimpson I Was Looking at an Old Poster From Busted The Other Day  You Had Really Short Hair And Everythng   Young Ta Old ,"['charlieesimpson', 'wa', 'look', 'old', 'poster', 'bust', 'day', 'realli', 'short', 'hair', 'everythng', 'young', 'old']"
0,2254207767,Sat Jun 20 09:23:40 PDT 2009,NO_QUERY,lizzayyyyyy,"Ugh, so bored today! ","['ugh', 'bore', 'today']"
4,2060960475,Sat Jun 06 19:54:45 PDT 2009,NO_QUERY,NAYKIDD,home from a long day of work. i wore heels from 11am to 7pm. i must be crazy!! came right home to soak the feets. lol who wana rub em? ,"['home', 'long', 'day', 'work', 'wore', 'heel', 'pm', 'must', 'crazi', 'came', 'right', 'home', 'soak', 'foot', 'lol', 'wana', 'rub']"
0,2252848920,Sat Jun 20 07:06:51 PDT 2009,NO_QUERY,artalive,Still at work  This entire week has felt like an extremely long and awful Monday!,"['still', 'work', 'entir', 'week', 'felt', 'like', 'extrem', 'long', 'aw', 'monday']"
0,2222244011,Thu Jun 18 06:42:26 PDT 2009,NO_QUERY,Morfin,Upgraded iPhone to 3.0 but seem to have weaker link to tamu wireless ,"['upgrad', 'iphon', 'seem', 'weaker', 'link', 'tamu', 'wireless']"
0,2002064542,Tue Jun 02 03:01:26 PDT 2009,NO_QUERY,lioneris,morning twitterland...off to work i go ,"['morn', 'work', 'go']"
0,1973313308,Sat May 30 10:54:29 PDT 2009,NO_QUERY,LarryWentz,@Debbiebarnhill I'm such a plantaholic.... I spent several thousand $s the last few years planting at my brothers lake cabin - he sold it ,"['debbiebarnhil', 'spent', 'sever', 'thousand', 'last', 'year', 'plant', 'brother', 'lake', 'cabin', 'sold']"
4,1793375946,Thu May 14 02:27:16 PDT 2009,NO_QUERY,imabhi000,Trying to learn some &quot;PHOTOGRAPHY&quot; ,"['learn', 'quot', 'photographi', 'quot']"
4,1967624944,Fri May 29 19:55:25 PDT 2009,NO_QUERY,AllanJYu,@KrisAllenmusic I'll be sure to vote for you in that competition.  A star with your name on it would go well with your Idol Trophy!,"['krisallenmus', 'sure', 'vote', 'competit', 'star', 'would', 'go', 'well', 'idol', 'trophi']"
0,2063740355,Sun Jun 07 03:53:27 PDT 2009,NO_QUERY,VivinAlvernia,already miss baby donkey ,"['alreadi', 'miss', 'babi', 'donkey']"
0,2206034609,Wed Jun 17 05:53:33 PDT 2009,NO_QUERY,timjeffries,@kpsomotragos I have it on good authority that we'll be getting it around 3am. ,"['kpsomotrago', 'good', 'author', 'get', 'around']"
0,2286183057,Mon Jun 22 16:06:16 PDT 2009,NO_QUERY,webwillie83,Just heard gun shots in my neighborhood!!! ,"['heard', 'gun', 'shot', 'neighborhood']"
0,1957726936,Fri May 29 01:24:58 PDT 2009,NO_QUERY,NorCalStang,Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along ,"['watch', 'hella', 'home', 'movi', 'aunt', 'uncl', 'miss', 'day', 'whole', 'famili', 'got', 'along']"
0,2257964408,Sat Jun 20 15:10:31 PDT 2009,NO_QUERY,OneAndOnlyLia,I am sooo tired!! My eyes literally can't stay open ,"['sooo', 'tire', 'eye', 'liter', 'stay', 'open']"
0,1833694139,Mon May 18 00:08:01 PDT 2009,NO_QUERY,alyssakris,I hate word challenge on facebook! ,"['hate', 'word', 'challeng', 'facebook']"
0,1978260194,Sat May 30 22:51:18 PDT 2009,NO_QUERY,kaweime,is sad she couldn't go out with her girls tonight  It's been too long....,"['sad', 'go', 'girl', 'tonight']"
0,2232720791,Thu Jun 18 20:18:00 PDT 2009,NO_QUERY,ms_xtine,PACKING SUCKS! i miss my Lee ,"['pack', 'suck', 'miss', 'lee']"
4,1997542270,Mon Jun 01 17:01:58 PDT 2009,NO_QUERY,pinkpartypanda,O how i love you sammoons  o how i do. ,"['love', 'sammoon']"
0,2047601485,Fri Jun 05 13:53:56 PDT 2009,NO_QUERY,sawanm,"Wants a free doughnut, Krispy Kremes are so expensive, but 10 million times better than other doughnuts. ","['free', 'doughnut', 'krispi', 'kreme', 'expens', 'million', 'time', 'better', 'doughnut']"
4,2056895495,Sat Jun 06 11:59:52 PDT 2009,NO_QUERY,SarahisanEskimo,new phone  tattoo on monday! Woo.. just had tea. yummy.,"['new', 'phone', 'tattoo', 'monday', 'tea', 'yummi']"
0,2069769872,Sun Jun 07 16:29:42 PDT 2009,NO_QUERY,blueelectricity,waiting for my hoe to come back ,"['wait', 'back']"
0,2002690849,Tue Jun 02 04:54:55 PDT 2009,NO_QUERY,oceanbreather,"i just cried a lot  im so over that all , and i cant hear it anymore...","['cri', 'lot', 'cant', 'hear']"
0,2051060587,Fri Jun 05 19:47:23 PDT 2009,NO_QUERY,Jmiemrie,Trying to get on facebook!!! ,"['get', 'facebook']"
0,2327029528,Thu Jun 25 07:49:40 PDT 2009,NO_QUERY,maryroof,I want to post lol cats on here but I can't ,"['post', 'lol']"
4,2187686536,Mon Jun 15 20:39:08 PDT 2009,NO_QUERY,DaveTaylor,@RobbieTaylor I have no comment about who won the game until this replay is completed. ,"['robbietaylor', 'comment', 'game', 'replay', 'complet']"
4,1555730383,Sat Apr 18 20:31:57 PDT 2009,NO_QUERY,chuckishere,Thank you everyone. I seriously am I lucky guy to have such great and lovely friends. Let's keep in touch  chuckishere.com at #LAX,"['thank', 'everyon', 'serious', 'lucki', 'guy', 'great', 'love', 'friend', 'let', 'keep', 'touch', 'lax']"
0,1881627162,Fri May 22 05:09:53 PDT 2009,NO_QUERY,jho1273,friday gimmick in the office  but always looking forward for the weekend!,"['friday', 'gimmick', 'offic', 'alway', 'look', 'forward', 'weekend']"
4,2178551287,Mon Jun 15 07:52:01 PDT 2009,NO_QUERY,carissacaricato,TALK meeting tonight at Tampa Chamber at 6pm with @WOMlinda as guest speaker on Word of Mouth Marketing! Happy Hour after @ Tinatapas ,"['talk', 'meet', 'tonight', 'tampa', 'chamber', 'pm', 'womlinda', 'guest', 'speaker', 'word', 'mouth', 'market', 'happi', 'hour', 'tinatapa']"
4,1963285980,Fri May 29 12:29:40 PDT 2009,NO_QUERY,cowgirlupmz,successfully obtained  visa entries to enter  and stay in the Royal Kingdom of Thailand! ,"['success', 'obtain', 'visa', 'entri', 'enter', 'stay', 'royal', 'kingdom', 'thailand']"
4,2183176732,Mon Jun 15 14:08:57 PDT 2009,NO_QUERY,lanifotanixd,Downtown Disney ,"['downtown', 'disney']"
0,1692138499,Sun May 03 19:21:26 PDT 2009,NO_QUERY,xTatii,missing my mom ,"['miss', 'mom']"
0,2048799023,Fri Jun 05 15:47:36 PDT 2009,NO_QUERY,theK_from_Paris,A little sad  pretty bad news and feel too much insecure about my playing.,"['littl', 'sad', 'pretti', 'bad', 'news', 'feel', 'much', 'insecur', 'play']"
0,2234612081,Thu Jun 18 23:23:36 PDT 2009,NO_QUERY,b_robbie,@HuniB oOhwee naw i just been chillin tryna get use to this new work schedule of having to be at wrk @ 7... ,"['hunib', 'oohwe', 'naw', 'chillin', 'tryna', 'get', 'use', 'new', 'work', 'schedul', 'wrk']"
4,1971529750,Sat May 30 07:19:07 PDT 2009,NO_QUERY,patriciannroque,@juzgalvez Hahaha! Don't be scared. They need fresh minds and you're it. ,"['juzgalvez', 'hahaha', 'scare', 'need', 'fresh', 'mind']"
4,2000411567,Mon Jun 01 22:03:31 PDT 2009,NO_QUERY,amelia9787,grandparents arrive tomorrow... good nite ,"['grandpar', 'arriv', 'good', 'nite']"
4,2191924353,Tue Jun 16 06:12:36 PDT 2009,NO_QUERY,thisismichelle,that was a good chat!  keep u posted guys...,"['wa', 'good', 'chat', 'keep', 'post']"
0,1881544176,Fri May 22 04:56:58 PDT 2009,NO_QUERY,GarveyBen,@BrokenStruggle to much waffle &amp; not enough drinking going on. he's a less annoying version of numpty! &amp; he's not you which makes me ,"['brokenstruggl', 'much', 'waffl', 'amp', 'enough', 'drink', 'go', 'annoy', 'version', 'numpti', 'amp', 'make']"
4,1753757242,Sun May 10 03:17:04 PDT 2009,NO_QUERY,xsmiileyamii,@theclimbx3 i knooow  its the pizza girl episode xD &lt;3,"['theclimbx', 'knooow', 'pizza', 'girl', 'episod', 'xd', 'lt']"
4,1969999471,Sat May 30 02:02:40 PDT 2009,NO_QUERY,kurtsevits,"Random drunk girl sitting by my car: &quot;Is that your man bag?&quot;  Me: &quot;Yes, that's my man bag.&quot;  BTW, its name is Butch  ","['random', 'drunk', 'girl', 'car', 'quot', 'bag', 'quot', 'quot', 'ye', 'btw', 'butch']"
4,1965353750,Fri May 29 15:46:18 PDT 2009,NO_QUERY,tina5b5,lots of cool ppl  ~~&gt; @actionchick @thewildjoker @walterdoc @JGDemas @amilya @williger  #followfriday,"['lot', 'cool', 'ppl', 'gt', 'actionchick', 'thewildjok', 'walterdoc', 'jgdema', 'amilya', 'willig', 'followfriday']"
4,1990302592,Mon Jun 01 04:29:29 PDT 2009,NO_QUERY,LonleyAngle,Alright this is my debute twitt  yay lol,"['alright', 'debut', 'twitt', 'yay', 'lol']"
0,1755268503,Sun May 10 08:42:04 PDT 2009,NO_QUERY,unitechy,@Spitphyre girls i am outta it then  my exams,"['spitphyr', 'girl', 'outta', 'exam']"
0,2250794961,Sat Jun 20 01:30:37 PDT 2009,NO_QUERY,MsPrissy101,Why do peep toe shoes hurt so bad ,"['whi', 'peep', 'toe', 'shoe', 'hurt', 'bad']"
4,2051576317,Fri Jun 05 22:20:02 PDT 2009,NO_QUERY,jbsibley,@Alyssa_Milano do celebs get more characters than the rest of us? ,"['alyssa', 'milano', 'celeb', 'get', 'charact', 'rest']"
0,1991632963,Mon Jun 01 07:23:27 PDT 2009,NO_QUERY,NANCY___,need to charge my mac... ,"['need', 'charg']"
4,1986741288,Sun May 31 19:15:12 PDT 2009,NO_QUERY,LadyCouture48,Keyshia cole loves bebe too!!! ,"['keyshia', 'cole', 'love', 'bebe']"
0,2236372813,Fri Jun 19 03:32:33 PDT 2009,NO_QUERY,LucyPersonal,@dstarr I want my bed  x,"['dstarr', 'bed', 'x']"
4,1556268196,Sat Apr 18 22:12:37 PDT 2009,NO_QUERY,NaniWaialeale,"Dang it....BRB....have to get the cake, candles and ice cream out and sing happy birthday to my niece. Sweet 16 ","['dang', 'get', 'cake', 'candl', 'ice', 'cream', 'sing', 'happi', 'birthday', 'niec', 'sweet']"
4,1824618868,Sun May 17 02:10:32 PDT 2009,NO_QUERY,amatecha,"@StiffValentine Olympus E-410.  Besides the recent digital lenses, I also got an old 50mm OM lens which mounts via a simple adapter.  ","['stiffvalentin', 'olympu', 'besid', 'recent', 'digit', 'lens', 'got', 'old', 'mm', 'len', 'mount', 'via', 'simpl', 'adapt']"
0,1558974368,Sun Apr 19 09:55:06 PDT 2009,NO_QUERY,candisleigh,"is going to watch the brewer game, eat soup, play sims and sit in a vaporizer filled room. stupid cold. this sucks. ","['go', 'watch', 'brewer', 'game', 'eat', 'soup', 'play', 'sim', 'vapor', 'fill', 'room', 'stupid', 'cold', 'suck']"
0,1964688837,Fri May 29 14:38:29 PDT 2009,NO_QUERY,vlvalle,Hmmm.... My whole body feels sore! ,"['whole', 'feel', 'sore']"
4,1983639656,Sun May 31 13:32:43 PDT 2009,NO_QUERY,Lali9,@Venyadosae I'm sooo happy you'll get to re-take penguin pics! I collect penguin stuff and am a penguin FREAK! Can't wait to see ,"['venyadosa', 'sooo', 'happi', 'get', 'penguin', 'collect', 'penguin', 'stuff', 'penguin', 'freak', 'wait', 'see']"
